customer_id,first_name,last_name,city,gender,age,age_group,signup_date
100416,Robin,Gupta,Delhi,F,41,36-50,2022-06-24
100417,Taylor,Kohli,Delhi,M,36,36-50,2021-08-05
100418,Riley,Sharma,Hyderabad,M,53,51-70,2022-10-24
100419,Cameron,Joshi,Bengaluru,M,67,51-70,2018-12-23
100420,Robin,Kohli,Mumbai,F,69,51-70,2023-09-02
100421,Rowan,Verma,Delhi,F,60,51-70,2022-11-21
100422,Taylor,Patel,Pune,M,44,36-50,2022-11-17
100423,Alex,Saxena,Kolkata,F,49,36-50,2024-10-25
100424,Blake,Singh,Delhi,M,31,26-35,2022-06-20
100425,Reese,Joshi,Ahmedabad,M,35,26-35,2020-10-12
100426,Harper,Mehta,Kolkata,F,45,36-50,2021-09-10
100427,Peyton,Das,Kolkata,M,46,36-50,2019-05-31
100428,Harper,Chatterjee,Delhi,M,33,26-35,2018-12-02
100429,Peyton,Saxena,Mumbai,M,52,51-70,2022-11-18
100430,Harper,Rao,Mumbai,F,64,51-70,2024-04-24
100431,Drew,Bose,Bengaluru,F,48,36-50,2019-05-12
100432,Skyler,Chopra,Hyderabad,O,21,18-25,2020-06-14
100433,Alex,Bose,Pune,F,54,51-70,2024-01-17
100434,Quinn,Nair,Jaipur,F,34,26-35,2020-05-01
100435,Riley,Joshi,Chennai,M,56,51-70,2022-08-15
100436,Peyton,Kumar,Jaipur,O,65,51-70,2023-04-16
100437,Drew,Das,Ahmedabad,F,63,51-70,2024-08-24
100438,Reese,Malhotra,Mumbai,F,43,36-50,2022-04-18
100439,Riley,Saxena,Bengaluru,F,65,51-70,2020-08-14
100440,Morgan,Rao,Ahmedabad,F,56,51-70,2022-06-25
100441,Alex,Joshi,Jaipur,M,58,51-70,2021-07-15
100442,Alex,Saxena,Kolkata,M,21,18-25,2021-12-11
100443,Casey,Chatterjee,Hyderabad,F,47,36-50,2021-04-06
100444,Riley,Mehta,Kolkata,F,47,36-50,2020-12-02
100445,Skyler,Chopra,Jaipur,F,39,36-50,2018-10-12
100446,Skyler,Saxena,Delhi,M,28,26-35,2024-09-10
100447,Harper,Chatterjee,Hyderabad,M,19,18-25,2018-01-12
100448,Alex,Malhotra,Bengaluru,F,61,51-70,2022-06-19
100449,Quinn,Sharma,Lucknow,F,29,26-35,2024-12-21
100450,Blake,Malhotra,Kolkata,F,47,36-50,2020-01-24
100451,Avery,Kohli,Delhi,M,53,51-70,2023-09-14
100452,Avery,Nair,Ahmedabad,F,35,26-35,2018-03-31
100453,Robin,Sharma,Lucknow,F,43,36-50,2020-02-15
100454,Quinn,Kumar,Ahmedabad,F,24,18-25,2022-06-14
100455,Taylor,Patel,Mumbai,M,18,18-25,2019-02-22
100456,Kendall,Joshi,Lucknow,M,43,36-50,2018-04-25
100457,Blake,Rao,Hyderabad,F,40,36-50,2019-09-09
100458,Sam,Saxena,Mumbai,M,43,36-50,2020-04-05
100459,Peyton,Joshi,Hyderabad,F,62,51-70,2022-07-08
100460,Reese,Ahuja,Pune,F,23,18-25,2022-02-25
100461,Quinn,Bose,Delhi,F,23,18-25,2019-02-17
100462,Quinn,Nair,Jaipur,M,61,51-70,2019-12-30
100463,Alex,Rao,Ahmedabad,M,25,18-25,2019-11-07
100464,Sam,Das,Jaipur,F,41,36-50,2023-03-08
100465,Alex,Verma,Lucknow,F,39,36-50,2024-11-09
100466,Casey,Bhat,Kolkata,M,36,36-50,2024-02-18
100467,Taylor,Singh,Kolkata,M,54,51-70,2021-01-27
100468,Morgan,Ahuja,Ahmedabad,O,35,26-35,2022-04-21
100469,Quinn,Kohli,Mumbai,M,48,36-50,2020-09-04
100470,Kendall,Singh,Ahmedabad,F,54,51-70,2020-10-05
100471,Morgan,Chatterjee,Pune,M,47,36-50,2023-11-14
100472,Alex,Nair,Pune,F,59,51-70,2022-08-15
100473,Casey,Joshi,Jaipur,F,50,36-50,2018-02-06
100474,Peyton,Malhotra,Lucknow,F,27,26-35,2022-03-29
100475,Jamie,Sharma,Pune,M,54,51-70,2024-05-15
100476,Rowan,Malhotra,Delhi,F,29,26-35,2024-03-14
100477,Blake,Kohli,Mumbai,M,47,36-50,2020-05-22
100478,Jordan,Singh,Mumbai,F,44,36-50,2022-12-27
100479,Sam,Das,Pune,F,56,51-70,2021-07-20
100480,Casey,Mehta,Chennai,F,26,26-35,2023-10-11
100481,Alex,Nair,Kolkata,M,38,36-50,2019-08-19
100482,Casey,Patel,Chennai,F,29,26-35,2023-03-19
100483,Riley,Patel,Lucknow,M,46,36-50,2019-12-30
100484,Sam,Chopra,Lucknow,M,50,36-50,2021-09-27
100485,Alex,Bhat,Hyderabad,M,60,51-70,2019-02-01
100486,Jordan,Joshi,Lucknow,M,32,26-35,2019-11-30
100487,Morgan,Kohli,Hyderabad,M,19,18-25,2024-02-03
100488,Alex,Kumar,Mumbai,M,69,51-70,2022-06-24
100489,Alex,Mehta,Delhi,F,56,51-70,2019-01-31
100490,Jamie,Mehta,Bengaluru,M,61,51-70,2024-10-28
100491,Blake,Sharma,Kolkata,F,35,26-35,2018-03-17
100492,Skyler,Iyer,Hyderabad,M,20,18-25,2018-09-22
100493,Quinn,Chatterjee,Jaipur,F,24,18-25,2024-11-07
100494,Kendall,Sharma,Delhi,F,60,51-70,2022-12-25
100495,Blake,Saxena,Ahmedabad,O,35,26-35,2019-12-19
100496,Avery,Bose,Jaipur,F,61,51-70,2020-04-30
100497,Drew,Bose,Delhi,M,55,51-70,2021-10-22
100498,Alex,Patel,Jaipur,F,54,51-70,2018-05-24
100499,Avery,Ahuja,Pune,M,50,36-50,2020-06-03
100500,Robin,Singh,Jaipur,F,61,51-70,2019-01-31
100501,Taylor,Ahuja,Hyderabad,M,48,36-50,2022-02-01
100502,Reese,Gupta,Delhi,M,28,26-35,2021-03-13
100503,Robin,Nair,Ahmedabad,M,21,18-25,2020-11-28
100504,Avery,Malhotra,Lucknow,F,35,26-35,2023-11-27
100505,Reese,Bose,Jaipur,F,21,18-25,2020-12-01
100506,Skyler,Chatterjee,Ahmedabad,F,66,51-70,2021-04-24
100507,Kendall,Chatterjee,Delhi,F,51,51-70,2024-09-11
100508,Harper,Verma,Ahmedabad,M,46,36-50,2019-09-26
100509,Taylor,Rao,Bengaluru,F,41,36-50,2021-03-02
100510,Sam,Joshi,Bengaluru,F,39,36-50,2021-05-23
100511,Alex,Chopra,Jaipur,F,19,18-25,2020-01-03
100512,Kendall,Gupta,Jaipur,F,61,51-70,2018-08-23
100513,Robin,Saxena,Jaipur,F,23,18-25,2020-01-21
100514,Quinn,Patel,Kolkata,F,59,51-70,2020-08-11
100515,Sam,Bhat,Pune,M,42,36-50,2024-12-14
100516,Morgan,Rao,Ahmedabad,M,38,36-50,2022-03-23
100517,Skyler,Sharma,Chennai,M,33,26-35,2021-04-12
100518,Reese,Verma,Mumbai,M,48,36-50,2022-08-04
100519,Rowan,Ahuja,Jaipur,M,31,26-35,2021-04-06
100520,Cameron,Mehta,Hyderabad,O,56,51-70,2024-01-27
100521,Alex,Joshi,Bengaluru,M,45,36-50,2021-11-17
100522,Morgan,Sharma,Bengaluru,F,49,36-50,2021-05-02
100523,Blake,Mehta,Lucknow,F,45,36-50,2022-03-21
100524,Jamie,Rao,Mumbai,M,68,51-70,2023-09-08
100525,Avery,Malhotra,Ahmedabad,M,66,51-70,2021-12-16
100526,Casey,Verma,Delhi,F,26,26-35,2024-07-14
100527,Robin,Singh,Mumbai,F,62,51-70,2022-02-28
100528,Alex,Joshi,Pune,O,39,36-50,2021-10-20
100529,Sam,Ahuja,Jaipur,M,49,36-50,2023-01-31
100530,Reese,Bose,Hyderabad,F,22,18-25,2021-09-27
100531,Harper,Iyer,Ahmedabad,M,40,36-50,2019-05-15
100532,Blake,Bhat,Ahmedabad,F,22,18-25,2022-08-08
100533,Avery,Sharma,Jaipur,F,59,51-70,2019-05-26
100534,Robin,Chopra,Pune,M,49,36-50,2018-08-05
100535,Avery,Chatterjee,Jaipur,M,27,26-35,2021-08-17
100536,Riley,Mehta,Jaipur,M,56,51-70,2021-03-01
100537,Peyton,Mehta,Mumbai,M,32,26-35,2023-01-02
100538,Riley,Das,Hyderabad,F,24,18-25,2022-12-16
100539,Jordan,Saxena,Ahmedabad,M,46,36-50,2024-10-28
100540,Blake,Joshi,Lucknow,F,64,51-70,2021-04-20
100541,Taylor,Kohli,Jaipur,M,20,18-25,2024-01-24
100542,Reese,Bose,Kolkata,F,36,36-50,2018-04-01
100543,Kendall,Das,Delhi,F,27,26-35,2019-12-15
100544,Jordan,Malhotra,Jaipur,F,45,36-50,2023-02-25
100545,Jamie,Iyer,Jaipur,F,46,36-50,2018-02-08
100546,Peyton,Ahuja,Ahmedabad,M,32,26-35,2018-06-22
100547,Casey,Joshi,Bengaluru,F,52,51-70,2019-10-15
100548,Quinn,Gupta,Chennai,M,23,18-25,2020-01-24
100549,Alex,Malhotra,Delhi,M,29,26-35,2021-05-28
100550,Quinn,Das,Bengaluru,M,64,51-70,2020-12-17
100551,Jordan,Bhat,Mumbai,F,55,51-70,2022-08-11
100552,Harper,Chopra,Kolkata,F,30,26-35,2024-11-28
100553,Taylor,Sharma,Chennai,F,46,36-50,2019-04-01
100554,Casey,Nair,Delhi,M,36,36-50,2020-04-08
100555,Morgan,Rao,Bengaluru,M,20,18-25,2020-06-13
100556,Alex,Kumar,Hyderabad,F,25,18-25,2021-10-16
100557,Drew,Singh,Hyderabad,F,25,18-25,2023-05-13
100558,Cameron,Verma,Pune,M,37,36-50,2024-08-31
100559,Jamie,Malhotra,Jaipur,F,64,51-70,2023-06-20
100560,Riley,Malhotra,Kolkata,M,21,18-25,2024-07-23
100561,Sam,Kohli,Chennai,M,68,51-70,2018-07-09
100562,Reese,Mehta,Delhi,M,38,36-50,2019-05-20
100563,Blake,Chatterjee,Hyderabad,M,20,18-25,2021-04-29
100564,Blake,Bhat,Kolkata,M,62,51-70,2022-03-12
100565,Harper,Mehta,Chennai,F,25,18-25,2020-04-03
100566,Alex,Kumar,Pune,F,40,36-50,2020-07-17
100567,Avery,Kumar,Hyderabad,F,33,26-35,2020-07-22
100568,Skyler,Ahuja,Ahmedabad,F,30,26-35,2021-02-14
100569,Jordan,Joshi,Hyderabad,F,20,18-25,2018-05-14
100570,Cameron,Kohli,Lucknow,M,65,51-70,2023-10-07
100571,Skyler,Kumar,Ahmedabad,F,26,26-35,2019-11-16
100572,Blake,Mehta,Kolkata,F,31,26-35,2024-01-30
100573,Alex,Mehta,Pune,M,30,26-35,2023-01-27
100574,Skyler,Iyer,Bengaluru,M,24,18-25,2020-03-25
100575,Reese,Kumar,Mumbai,F,32,26-35,2021-03-18
100576,Robin,Ahuja,Jaipur,F,24,18-25,2018-03-21
100577,Robin,Malhotra,Jaipur,M,55,51-70,2018-07-22
100578,Robin,Joshi,Hyderabad,F,51,51-70,2021-06-06
100579,Peyton,Kohli,Delhi,F,58,51-70,2022-08-27
100580,Drew,Sharma,Ahmedabad,M,39,36-50,2021-06-04
100581,Quinn,Gupta,Lucknow,F,41,36-50,2022-08-10
100582,Jamie,Saxena,Hyderabad,F,66,51-70,2022-04-05
100583,Skyler,Gupta,Pune,M,54,51-70,2023-09-26
100584,Kendall,Malhotra,Mumbai,O,61,51-70,2021-06-10
100585,Alex,Chatterjee,Bengaluru,M,18,18-25,2022-03-30
100586,Alex,Iyer,Mumbai,M,27,26-35,2021-03-12
100587,Drew,Joshi,Lucknow,M,60,51-70,2021-10-28
100588,Riley,Sharma,Mumbai,F,33,26-35,2019-04-16
100589,Robin,Nair,Mumbai,F,63,51-70,2020-11-01
100590,Casey,Ahuja,Kolkata,M,25,18-25,2021-09-15
100591,Skyler,Rao,Pune,M,66,51-70,2020-08-25
100592,Kendall,Chatterjee,Pune,M,42,36-50,2018-12-24
100593,Peyton,Malhotra,Chennai,F,67,51-70,2019-10-30
100594,Kendall,Chopra,Hyderabad,F,29,26-35,2019-01-08
100595,Alex,Bose,Delhi,F,42,36-50,2020-10-28
100596,Reese,Malhotra,Chennai,F,34,26-35,2021-02-19
100597,Jamie,Gupta,Pune,F,43,36-50,2021-10-03
100598,Taylor,Das,Jaipur,M,63,51-70,2018-03-31
100599,Casey,Nair,Hyderabad,M,65,51-70,2019-06-24
100600,Jamie,Patel,Lucknow,F,31,26-35,2020-05-18
100601,Reese,Saxena,Kolkata,F,58,51-70,2018-02-10
100602,Kendall,Sharma,Bengaluru,M,53,51-70,2020-01-10
100603,Kendall,Das,Jaipur,F,40,36-50,2023-05-01
100604,Alex,Iyer,Pune,F,60,51-70,2024-12-24
100605,Rowan,Bhat,Hyderabad,M,23,18-25,2021-05-09
100606,Kendall,Kumar,Pune,F,64,51-70,2020-07-17
100607,Morgan,Kumar,Ahmedabad,F,22,18-25,2023-07-30
100608,Skyler,Chopra,Chennai,M,60,51-70,2024-11-13
100609,Skyler,Rao,Bengaluru,F,42,36-50,2020-07-13
100610,Rowan,Iyer,Bengaluru,M,35,26-35,2022-05-01
100611,Riley,Kumar,Delhi,M,30,26-35,2019-01-25
100612,Robin,Mehta,Ahmedabad,F,60,51-70,2022-06-06
100613,Morgan,Ahuja,Mumbai,M,31,26-35,2018-09-13
100614,Harper,Gupta,Ahmedabad,M,45,36-50,2019-12-10
100615,Cameron,Singh,Bengaluru,M,35,26-35,2023-01-13
100616,Skyler,Sharma,Jaipur,M,45,36-50,2023-04-29
100617,Riley,Mehta,Delhi,M,68,51-70,2024-11-02
100618,Skyler,Kohli,Lucknow,F,44,36-50,2018-01-10
100619,Blake,Saxena,Jaipur,M,49,36-50,2020-03-08
100620,Skyler,Rao,Hyderabad,F,64,51-70,2020-05-26
100621,Drew,Ahuja,Mumbai,F,26,26-35,2020-10-25
100622,Peyton,Singh,Chennai,M,57,51-70,2020-10-12
100623,Casey,Sharma,Lucknow,F,49,36-50,2022-12-30
100624,Quinn,Bose,Jaipur,F,37,36-50,2019-01-09
100625,Jamie,Bose,Hyderabad,M,45,36-50,2024-01-03
100626,Casey,Ahuja,Pune,M,50,36-50,2018-08-12
100627,Drew,Gupta,Kolkata,F,21,18-25,2021-06-16
100628,Robin,Rao,Mumbai,O,63,51-70,2024-02-03
100629,Taylor,Bose,Chennai,M,51,51-70,2022-12-08
100630,Taylor,Nair,Delhi,M,65,51-70,2020-05-02
100631,Alex,Chopra,Ahmedabad,M,20,18-25,2018-03-04
100632,Kendall,Singh,Kolkata,M,43,36-50,2021-05-25
100633,Drew,Verma,Mumbai,F,25,18-25,2019-11-20
100634,Robin,Chopra,Lucknow,M,23,18-25,2022-01-24
100635,Robin,Saxena,Pune,M,33,26-35,2022-06-22
100636,Kendall,Chatterjee,Delhi,M,41,36-50,2023-11-23
100637,Kendall,Singh,Bengaluru,M,65,51-70,2019-05-26
100638,Morgan,Gupta,Jaipur,M,56,51-70,2019-01-20
100639,Jordan,Gupta,Jaipur,M,47,36-50,2019-02-09
100640,Quinn,Nair,Delhi,M,62,51-70,2019-06-02
100641,Peyton,Kohli,Bengaluru,F,30,26-35,2019-04-21
100642,Sam,Rao,Jaipur,F,22,18-25,2023-06-24
100643,Harper,Malhotra,Mumbai,M,42,36-50,2022-07-27
100644,Taylor,Mehta,Delhi,F,37,36-50,2023-03-09
100645,Casey,Mehta,Delhi,M,35,26-35,2021-12-31
100646,Harper,Rao,Lucknow,F,64,51-70,2019-12-15
100647,Taylor,Sharma,Bengaluru,M,35,26-35,2018-03-24
100648,Morgan,Ahuja,Lucknow,M,19,18-25,2021-03-14
100649,Kendall,Rao,Bengaluru,F,27,26-35,2024-11-09
100650,Quinn,Bhat,Lucknow,M,62,51-70,2023-03-17
100651,Avery,Kohli,Delhi,M,67,51-70,2023-08-11
100652,Quinn,Saxena,Ahmedabad,F,64,51-70,2018-02-20
100653,Skyler,Malhotra,Ahmedabad,F,29,26-35,2019-11-16
100654,Robin,Bose,Ahmedabad,F,64,51-70,2019-12-18
100655,Sam,Patel,Delhi,M,30,26-35,2022-01-09
100656,Casey,Sharma,Jaipur,F,67,51-70,2019-03-25
100657,Peyton,Ahuja,Pune,M,64,51-70,2020-05-30
100658,Jordan,Chatterjee,Chennai,M,28,26-35,2019-05-03
100659,Peyton,Rao,Pune,F,36,36-50,2022-12-29
100660,Robin,Das,Ahmedabad,F,52,51-70,2023-09-13
100661,Blake,Malhotra,Jaipur,F,56,51-70,2023-11-13
100662,Sam,Verma,Delhi,F,43,36-50,2022-04-24
100663,Kendall,Das,Hyderabad,M,63,51-70,2024-01-11
100664,Cameron,Kohli,Jaipur,M,31,26-35,2018-09-07
100665,Quinn,Saxena,Hyderabad,M,62,51-70,2019-11-05
100666,Jamie,Chopra,Delhi,F,61,51-70,2019-03-14
100667,Alex,Bhat,Mumbai,M,41,36-50,2023-12-06
100668,Peyton,Sharma,Bengaluru,F,58,51-70,2020-02-10
100669,Drew,Joshi,Chennai,F,18,18-25,2018-09-25
100670,Jordan,Chatterjee,Pune,F,68,51-70,2023-06-08
100671,Quinn,Bhat,Lucknow,F,60,51-70,2020-12-13
100672,Robin,Kumar,Lucknow,O,39,36-50,2018-08-24
100673,Morgan,Kohli,Bengaluru,F,40,36-50,2019-01-24
100674,Casey,Chatterjee,Jaipur,O,36,36-50,2020-02-02
100675,Casey,Saxena,Lucknow,M,35,26-35,2023-01-23
100676,Peyton,Das,Kolkata,M,29,26-35,2024-09-14
100677,Robin,Singh,Lucknow,F,45,36-50,2019-09-16
100678,Riley,Chatterjee,Delhi,O,45,36-50,2021-06-06
100679,Reese,Bose,Bengaluru,M,50,36-50,2019-08-01
100680,Skyler,Ahuja,Chennai,M,36,36-50,2023-10-24
100681,Sam,Patel,Bengaluru,F,45,36-50,2019-03-11
100682,Avery,Kohli,Chennai,F,69,51-70,2023-11-21
100683,Skyler,Chatterjee,Kolkata,M,66,51-70,2020-02-03
100684,Casey,Kumar,Lucknow,F,54,51-70,2021-08-22
100685,Rowan,Patel,Bengaluru,O,43,36-50,2023-11-16
100686,Quinn,Gupta,Hyderabad,F,52,51-70,2021-09-20
100687,Quinn,Patel,Ahmedabad,M,51,51-70,2024-10-18
100688,Quinn,Patel,Kolkata,M,52,51-70,2019-03-23
100689,Rowan,Das,Jaipur,M,57,51-70,2023-07-11
100690,Harper,Joshi,Hyderabad,M,33,26-35,2021-08-24
100691,Jamie,Chopra,Chennai,M,55,51-70,2018-09-06
100692,Cameron,Verma,Bengaluru,F,30,26-35,2018-06-15
100693,Kendall,Das,Chennai,M,40,36-50,2021-09-20
100694,Jordan,Mehta,Chennai,F,39,36-50,2020-10-16
100695,Avery,Verma,Kolkata,F,33,26-35,2019-06-26
100696,Alex,Iyer,Hyderabad,M,45,36-50,2020-01-29
100697,Casey,Bose,Bengaluru,O,65,51-70,2023-10-30
100698,Quinn,Iyer,Lucknow,F,52,51-70,2023-12-21
100699,Alex,Verma,Mumbai,F,62,51-70,2020-03-07
100700,Jamie,Joshi,Pune,M,63,51-70,2018-05-18
100701,Taylor,Das,Pune,F,25,18-25,2024-02-10
100702,Taylor,Mehta,Kolkata,M,61,51-70,2021-09-15
100703,Morgan,Bhat,Jaipur,F,39,36-50,2023-02-19
100704,Jordan,Joshi,Delhi,M,38,36-50,2018-03-10
100705,Taylor,Nair,Mumbai,F,43,36-50,2023-10-02
100706,Rowan,Verma,Bengaluru,M,57,51-70,2022-01-13
100707,Jamie,Kumar,Pune,M,38,36-50,2018-07-24
100708,Taylor,Chatterjee,Jaipur,F,42,36-50,2023-12-14
100709,Morgan,Mehta,Delhi,F,58,51-70,2018-02-12
100710,Kendall,Rao,Hyderabad,M,18,18-25,2023-03-22
100711,Cameron,Malhotra,Bengaluru,M,23,18-25,2023-11-29
100712,Cameron,Patel,Chennai,F,40,36-50,2020-01-31
100713,Peyton,Saxena,Jaipur,F,68,51-70,2023-11-13
100714,Riley,Sharma,Bengaluru,M,40,36-50,2023-06-18
100715,Jamie,Ahuja,Mumbai,F,60,51-70,2023-04-20
100716,Alex,Singh,Chennai,F,60,51-70,2020-06-18
100717,Avery,Patel,Mumbai,M,40,36-50,2018-12-26
100718,Reese,Patel,Ahmedabad,F,49,36-50,2022-09-16
100719,Taylor,Sharma,Pune,F,47,36-50,2018-10-08
100720,Jordan,Kumar,Delhi,F,30,26-35,2023-03-03
100721,Cameron,Chatterjee,Jaipur,M,60,51-70,2019-10-29
100722,Rowan,Kohli,Chennai,F,35,26-35,2018-04-03
100723,Alex,Patel,Pune,M,40,36-50,2019-11-03
100724,Robin,Bose,Kolkata,F,32,26-35,2023-05-24
100725,Cameron,Nair,Mumbai,M,50,36-50,2018-03-02
100726,Reese,Saxena,Ahmedabad,F,38,36-50,2020-10-25
100727,Quinn,Singh,Mumbai,F,56,51-70,2022-01-29
100728,Skyler,Patel,Bengaluru,M,40,36-50,2019-08-27
100729,Jordan,Patel,Hyderabad,F,44,36-50,2019-11-13
100730,Alex,Iyer,Ahmedabad,F,62,51-70,2021-11-29
100731,Blake,Sharma,Ahmedabad,M,61,51-70,2024-03-30
100732,Quinn,Verma,Delhi,F,35,26-35,2019-06-08
100733,Alex,Kumar,Jaipur,F,41,36-50,2024-07-21
100734,Casey,Joshi,Kolkata,M,68,51-70,2023-05-23
100735,Casey,Rao,Kolkata,O,64,51-70,2021-01-06
100736,Harper,Joshi,Delhi,F,57,51-70,2022-10-20
100737,Harper,Ahuja,Mumbai,M,68,51-70,2023-01-11
100738,Jamie,Rao,Lucknow,F,59,51-70,2024-04-15
100739,Jordan,Singh,Pune,M,24,18-25,2023-09-26
100740,Morgan,Chopra,Lucknow,F,67,51-70,2021-02-18
100741,Blake,Nair,Bengaluru,F,65,51-70,2024-03-11
100742,Reese,Patel,Kolkata,M,37,36-50,2024-04-05
100743,Rowan,Mehta,Jaipur,F,44,36-50,2020-12-15
100744,Jordan,Joshi,Hyderabad,F,23,18-25,2024-07-25
100745,Reese,Ahuja,Mumbai,M,44,36-50,2018-04-17
100746,Robin,Bhat,Jaipur,F,26,26-35,2018-02-17
100747,Quinn,Sharma,Jaipur,F,62,51-70,2018-12-03
100748,Harper,Saxena,Chennai,M,48,36-50,2020-11-15
100749,Harper,Ahuja,Ahmedabad,F,38,36-50,2021-07-04
100750,Avery,Joshi,Pune,M,43,36-50,2023-08-18
100751,Skyler,Saxena,Ahmedabad,M,57,51-70,2019-09-17
100752,Casey,Bhat,Jaipur,F,65,51-70,2023-03-06
100753,Riley,Chatterjee,Delhi,F,62,51-70,2021-06-30
100754,Sam,Singh,Lucknow,F,30,26-35,2022-09-12
100755,Quinn,Chopra,Chennai,M,66,51-70,2018-10-30
100756,Quinn,Bhat,Ahmedabad,F,40,36-50,2019-10-01
100757,Reese,Joshi,Bengaluru,O,37,36-50,2018-02-25
100758,Kendall,Singh,Hyderabad,M,54,51-70,2019-12-27
100759,Reese,Gupta,Hyderabad,M,45,36-50,2019-06-10
100760,Alex,Chatterjee,Pune,F,34,26-35,2019-04-19
100761,Jamie,Malhotra,Bengaluru,M,45,36-50,2018-01-28
100762,Skyler,Ahuja,Ahmedabad,M,58,51-70,2023-10-27
100763,Sam,Mehta,Ahmedabad,F,19,18-25,2018-12-31
100764,Jamie,Bose,Jaipur,O,42,36-50,2019-06-10
100765,Riley,Mehta,Ahmedabad,F,67,51-70,2021-08-28
100766,Skyler,Chatterjee,Bengaluru,F,58,51-70,2020-06-01
100767,Cameron,Sharma,Hyderabad,F,23,18-25,2020-10-27
100768,Peyton,Verma,Jaipur,F,28,26-35,2020-10-23
100769,Reese,Saxena,Mumbai,M,55,51-70,2022-07-05
100770,Cameron,Sharma,Bengaluru,M,23,18-25,2020-07-07
100771,Jamie,Singh,Delhi,M,62,51-70,2024-08-07
100772,Jordan,Singh,Ahmedabad,M,28,26-35,2022-11-10
100773,Cameron,Mehta,Hyderabad,M,31,26-35,2022-03-12
100774,Jamie,Das,Lucknow,M,19,18-25,2023-03-22
100775,Robin,Singh,Ahmedabad,M,57,51-70,2021-04-30
100776,Sam,Bose,Delhi,M,20,18-25,2022-07-13
100777,Skyler,Ahuja,Hyderabad,F,52,51-70,2019-04-30
100778,Riley,Malhotra,Pune,M,50,36-50,2023-09-07
100779,Reese,Chopra,Ahmedabad,F,41,36-50,2019-12-15
100780,Jamie,Patel,Jaipur,M,36,36-50,2020-11-28
100781,Harper,Das,Chennai,F,35,26-35,2023-05-31
100782,Skyler,Sharma,Bengaluru,F,66,51-70,2021-07-20
100783,Drew,Saxena,Delhi,F,69,51-70,2021-06-08
100784,Casey,Nair,Ahmedabad,F,41,36-50,2023-11-04
100785,Reese,Saxena,Mumbai,F,62,51-70,2018-05-06
100786,Kendall,Nair,Lucknow,M,52,51-70,2019-06-21
100787,Robin,Bhat,Hyderabad,O,18,18-25,2024-01-02
100788,Sam,Gupta,Delhi,F,53,51-70,2023-09-04
100789,Blake,Mehta,Bengaluru,F,42,36-50,2022-05-23
100790,Drew,Bose,Ahmedabad,M,62,51-70,2018-03-08
100791,Sam,Kumar,Mumbai,F,66,51-70,2018-08-21
100792,Avery,Chatterjee,Hyderabad,F,60,51-70,2023-11-27
100793,Alex,Ahuja,Bengaluru,F,51,51-70,2021-03-15
100794,Jordan,Malhotra,Hyderabad,F,42,36-50,2023-11-29
100795,Drew,Chatterjee,Bengaluru,M,33,26-35,2024-03-25
100796,Robin,Nair,Ahmedabad,M,51,51-70,2018-04-21
100797,Jordan,Iyer,Chennai,M,46,36-50,2022-02-02
100798,Robin,Bose,Kolkata,M,36,36-50,2023-09-13
100799,Riley,Malhotra,Jaipur,M,40,36-50,2019-09-15
100800,Alex,Rao,Chennai,M,36,36-50,2024-10-08
100801,Avery,Kohli,Kolkata,M,42,36-50,2022-03-22
100802,Harper,Patel,Ahmedabad,F,33,26-35,2021-07-29
100803,Kendall,Bose,Ahmedabad,M,68,51-70,2022-10-28
100804,Riley,Bhat,Ahmedabad,F,26,26-35,2023-05-30
100805,Kendall,Gupta,Kolkata,F,18,18-25,2024-06-20
100806,Blake,Malhotra,Mumbai,F,59,51-70,2020-05-26
100807,Skyler,Rao,Delhi,M,36,36-50,2023-06-13
100808,Rowan,Iyer,Kolkata,F,50,36-50,2021-08-05
100809,Skyler,Joshi,Lucknow,F,51,51-70,2021-12-31
100810,Jamie,Bose,Delhi,O,33,26-35,2024-05-13
100811,Quinn,Verma,Lucknow,F,61,51-70,2022-09-30
100812,Cameron,Saxena,Bengaluru,F,57,51-70,2022-05-25
100813,Morgan,Das,Jaipur,F,35,26-35,2022-03-07
100814,Peyton,Chatterjee,Jaipur,M,51,51-70,2024-07-25
100815,Kendall,Joshi,Jaipur,M,42,36-50,2022-06-19
100816,Reese,Verma,Pune,F,62,51-70,2021-03-06
100817,Quinn,Iyer,Kolkata,M,23,18-25,2020-01-29
100818,Rowan,Verma,Mumbai,M,38,36-50,2018-08-31
100819,Alex,Singh,Bengaluru,F,23,18-25,2020-11-29
100820,Skyler,Joshi,Ahmedabad,M,49,36-50,2018-08-17
100821,Casey,Bose,Kolkata,F,58,51-70,2020-07-08
100822,Taylor,Verma,Lucknow,F,65,51-70,2021-05-31
100823,Avery,Das,Lucknow,M,60,51-70,2018-01-06
100824,Reese,Saxena,Delhi,M,56,51-70,2019-04-13
100825,Casey,Chatterjee,Ahmedabad,M,48,36-50,2022-10-22
100826,Morgan,Chatterjee,Pune,M,59,51-70,2018-03-16
100827,Harper,Sharma,Lucknow,M,27,26-35,2018-01-04
100828,Taylor,Kohli,Jaipur,M,47,36-50,2023-02-14
100829,Quinn,Bhat,Delhi,M,69,51-70,2019-10-08
100830,Quinn,Mehta,Chennai,M,35,26-35,2018-04-28
100831,Avery,Kumar,Hyderabad,F,41,36-50,2022-06-18
100832,Sam,Singh,Delhi,F,69,51-70,2024-12-26
